household_id,ea_id,saq01,rural,pw,adulteq,hh_size,no_conv,no_cons,food_cons_ann,nonfood_cons_ann,educ_cons_ann,total_cons_ann,price_index_hce,nom_totcons_aeq,cons_quint
3.0403E+12,3040301401,3,1,7907.893066,0.74000001,1,0,0,3749.229126,194,0,3943.229004,0.949000001,5328.687988,4
3.0403E+12,3040301401,3,1,7907.893066,3.24000001,4,0,0,6771.396454,1120,160,8051.396484,0.949000001,2484.999023,2
3.0403E+12,3040301401,3,1,7907.893066,3.319999933,4,0,0,8542.989105,629,170,9341.989258,0.949000001,2813.852295,2
3.0403E+12,3040301401,3,1,7907.893066,2.639999866,3,0,0,4951.877655,829,0,5780.877441,0.949000001,2189.726318,1
3.0403E+12,3040301401,3,1,7907.893066,4.759999752,5,0,0,8543.285187,292,160,8995.285156,0.949000001,1889.765869,1
3.0403E+12,3040301401,3,1,7907.893066,3.25999999,4,0,0,6381.95932,699,130,7210.959473,0.949000001,2211.950684,1
3.0403E+12,3040301401,3,1,7907.893066,4.139999866,5,0,0,8277.112244,587,143,9007.112305,0.949000001,2175.631104,1
3.0406E+12,3040600801,3,1,5946.602539,2.519999981,3,0,0,5960.882324,818,0,6778.882324,0.949000001,2690.032715,2
3.0406E+12,3040600801,3,1,5946.602539,3.519999981,4,0,0,8370.470581,1176,0,9546.470703,0.949000001,2712.065674,2
3.0406E+12,3040600801,3,1,5946.602539,5.239999771,6,0,0,188964.2717,2258,45,191267.2656,0.949000001,36501.38672,5
3.0406E+12,3040600801,3,1,5946.602539,4.659999847,6,0,0,158980.9527,3588,42,162610.9531,0.949000001,34895.05469,5
3.0406E+12,3040600801,3,1,5946.602539,4.300000191,5,0,0,149695.4492,1569,102,151366.4531,0.949000001,35201.5,5
3.0406E+12,3040600801,3,1,9227.487305,1.039999962,1,0,0,5947.066599,2504,0,8451.066406,0.949000001,8126.025879,5
3.0406E+12,3040600801,3,1,5946.602539,3.980000019,5,0,0,33572.31589,1488,0,35060.31641,0.949000001,8809.125,5
3.0406E+12,3040600801,3,1,5946.602539,1.639999986,2,0,0,5511.235291,731,0,6242.235352,0.949000001,3806.241211,3
3.0406E+12,3040600801,3,1,9227.487305,1.799999952,2,0,0,14067.62198,2390,0,16457.62109,0.949000001,9143.123047,5
3.0406E+12,3040600801,3,1,5946.602539,2.420000076,3,0,0,7811.433197,3014,0,10825.43359,0.949000001,4473.319336,4
3.0406E+12,3040600801,3,1,5946.602539,5.599999905,6,0,0,51209.94287,4650,115,55974.94141,0.949000001,9995.525391,5
3.0406E+12,3040600801,3,1,5946.602539,2.920000076,4,0,0,22924.95856,6212,0,29136.95898,0.949000001,9978.410156,5
3.0409E+12,3040901203,3,1,7368.463867,6.570000172,8,0,0,13250.1669,1003,295,14548.16699,0.949000001,2214.332764,1
3.0409E+12,3040901203,3,1,7368.463867,2.579999924,3,0,0,2320.310944,1067,0,3387.311035,0.949000001,1312.911255,1
3.0409E+12,3040901203,3,1,7368.463867,2.859999895,3,0,0,3117.766083,722,0,3839.766113,0.949000001,1342.575562,1
3.0409E+12,3040901203,3,1,7368.463867,4.900000095,6,0,0,10152.70267,717,0,10869.70313,0.949000001,2218.306641,2
3.0409E+12,3040901203,3,1,7368.463867,5.319999695,6,0,0,8565.310089,3584,664,12813.31055,0.949000001,2408.51709,2
3.0409E+12,3040901203,3,1,7368.463867,2.400000095,3,0,0,7242.38678,2954,0,10196.38672,0.949000001,4248.494141,4
3.0409E+12,3040901203,3,1,7368.463867,6.039999962,7,0,0,8699.080078,4792,45,13536.08008,0.949000001,2241.072754,2
3.0409E+12,3040901203,3,1,7368.463867,5.659999847,6,0,0,12991.42017,2080,140,15211.41992,0.949000001,2687.530029,2
3.0409E+12,3040901203,3,1,7368.463867,2.699999809,3,0,0,7696,2834,0,10530,0.949000001,3900.000244,3
3.0409E+12,3040901203,3,1,7475.25293,3.600000143,5,0,0,4992,322,50,5364,0.949000001,1490,1
3.0409E+12,3040901203,3,1,7368.463867,4.880000114,6,0,0,9139,3061,43,12243,0.949000001,2508.811523,2
3.0409E+12,3040901203,3,1,7475.25293,2.299999952,3,0,0,7384,2339,0,9723,0.949000001,4227.391602,4
3.0411E+12,3041100903,3,1,5734.40625,6.5,7,0,0,17976.61072,2222,735,20933.61133,0.949000001,3220.555664,3
3.0411E+12,3041100903,3,1,5734.40625,5.090000153,7,0,0,12074.91217,2169,215,14458.91211,0.949000001,2840.650635,2
3.0411E+12,3041100903,3,1,5734.40625,1.899999857,3,0,0,4146.752502,491,0,4637.752441,0.949000001,2440.922607,2
3.0411E+12,3041100903,3,1,5734.40625,5.559999943,6,0,0,15215.28668,5207,355,20777.28711,0.949000001,3736.922119,3
3.0411E+12,3041100903,3,1,5734.40625,3.74000001,4,0,0,7648.18811,1975,0,9623.1875,0.949000001,2573.044678,2
3.0411E+12,3041100903,3,1,5734.40625,2.420000076,4,0,0,9151.827148,1211,0,10362.82715,0.949000001,4282.159668,4
3.0411E+12,3041100903,3,1,5734.40625,2.170000076,4,0,0,6957.526001,1536,0,8493.525391,0.949000001,3914.066895,3
3.0411E+12,3041100903,3,1,5734.40625,4.800000191,6,0,0,6027.217896,5554,100,11681.21777,0.949000001,2433.586914,2
3.0411E+12,3041100903,3,1,9707.852539,1.659999967,2,0,0,5611.460358,346,0,5957.460449,0.949000001,3588.831787,3
3.0411E+12,3041100903,3,1,5734.40625,3.519999981,5,0,0,22212.91455,2630,0,24842.91406,0.949000001,7057.645996,5
3.0411E+12,3041100903,3,1,5734.40625,2.360000134,3,0,0,7199.218567,2193,0,9392.21875,0.949000001,3979.753418,3
3.0411E+12,3041100903,3,1,9707.852539,2.460000038,3,0,0,9412,2244,0,11656,0.949000001,4738.211426,4
3.0412E+12,3041200105,3,0,1213.469849,4.720000267,6,0,0,21996,10519,2001,34516,0.949000001,7312.711426,5
3.0412E+12,3041200105,3,0,1213.469849,2.380000114,3,0,0,14768,9038,0,23806,0.949000001,10002.52051,5
3.0412E+12,3041200105,3,0,1213.469849,4.860000134,6,0,0,20451.6001,4842,336,25629.59961,0.949000001,5273.580078,4
3.0412E+12,3041200105,3,0,1213.469849,2.920000076,4,0,0,9793.227295,3868,0,13661.22754,0.949000001,4678.502441,4
3.0412E+12,3041200105,3,0,1213.469849,3.119999886,3,0,0,7881.260406,1912,678,10471.25977,0.949000001,3356.173096,3
3.0412E+12,3041200105,3,0,1213.469849,3.480000019,4,0,0,16692,4704,182,21578,0.949000001,6200.574707,5
3.0412E+12,3041200105,3,0,1213.469849,3.299999952,4,0,0,13520,11104,178,24802,0.949000001,7515.757813,5
3.0412E+12,3041200105,3,0,1213.469849,1.879999876,2,0,0,13000,5775,227,19002,0.949000001,10107.44727,5
3.0412E+12,3041200105,3,0,1213.469849,2.539999962,3,0,0,4358.640137,964,0,5322.640137,0.949000001,2095.527588,1
3.0412E+12,3041200105,3,0,1213.469849,1.039999962,1,0,0,4212,3360,0,7572,0.949000001,7280.769531,5
3.0412E+12,3041200105,3,0,1213.469849,0.800000012,1,0,0,3952,1256,356,5564,0.949000001,6955,5
3.0412E+12,3041200105,3,0,1213.469849,0.74000001,1,0,1,,,,,0.949000001,,
3.0414E+12,3041402101,3,1,6721.147949,3.059999943,4,0,0,10400.07184,417,45,10862.07227,0.949000001,3549.696777,3
3.0414E+12,3041402101,3,1,6721.147949,1,1,0,0,2689.555664,169,0,2858.555664,0.949000001,2858.555664,2
3.0414E+12,3041402101,3,1,6721.147949,4.840000153,6,0,0,16098.99908,616,80,16795,0.949000001,3470.04126,3
3.0414E+12,3041402101,3,1,6721.147949,5.759999752,7,0,0,11779.00055,516,140,12435.00098,0.949000001,2158.854492,1
3.0414E+12,3041402101,3,1,6721.147949,3.420000076,4,0,0,7405.919098,1052,65,8522.918945,0.949000001,2492.081543,2
3.0414E+12,3041402101,3,1,6073.326172,0.74000001,1,0,0,2403.142883,0,0,2403.142822,0.949000001,3247.490234,3
3.0414E+12,3041402101,3,1,6721.147949,2.319999933,3,0,0,3261.142883,45,0,3306.142822,0.949000001,1425.061646,1
3.0414E+12,3041402101,3,1,6721.147949,5.980000019,7,0,0,17470.5144,2448,310,20228.51367,0.949000001,3382.69458,3
3.0414E+12,3041402101,3,1,6721.147949,1.799999952,2,0,0,5678.739075,356,0,6034.739258,0.949000001,3352.633057,3
3.0414E+12,3041402101,3,1,6073.326172,1.360000014,2,0,0,5817.983673,563,0,6380.983887,0.949000001,4691.899902,4
3.0414E+12,3041402101,3,1,6721.147949,3,4,0,0,9123.74707,439,0,9562.74707,0.949000001,3187.582275,3
3.0414E+12,3041402101,3,1,6721.147949,1.799999952,2,0,0,4295.302307,1108,0,5403.302246,0.949000001,3001.834717,2
3.0416E+12,3041600204,3,1,6393.286621,4.179999828,5,0,0,8704.738403,764,0,9468.738281,0.949000001,2265.248535,2
3.0416E+12,3041600204,3,1,1639.304321,2.279999971,3,0,0,4771,275,0,5046,0.949000001,2213.157959,1
3.0416E+12,3041600204,3,1,6393.286621,3.640000105,5,0,0,7202.928589,306,0,7508.928711,0.949000001,2062.892334,1
3.0416E+12,3041600204,3,1,6393.286621,2.420000076,3,0,0,6454.5,203,0,6657.5,0.949000001,2751.032959,2
3.0416E+12,3041600204,3,1,6393.286621,2.299999952,3,0,0,1950,476,0,2426,0.949000001,1054.782593,1
3.0416E+12,3041600204,3,1,6393.286621,5.179999828,6,0,0,15349.94296,1175,135,16659.94336,0.949000001,3216.205322,3
3.0416E+12,3041600204,3,1,1639.304321,1.680000067,2,0,0,50293.68481,159,0,50452.68359,0.949000001,30031.35742,5
3.0416E+12,3041600204,3,1,6393.286621,1.899999976,2,0,0,3777.811188,649,0,4426.811523,0.949000001,2329.900879,2
3.0416E+12,3041600204,3,1,6393.286621,0.819999993,1,0,0,4284.954727,523,0,4807.95459,0.949000001,5863.359375,4
3.0416E+12,3041600204,3,1,6393.286621,3.24000001,4,0,0,2526.085693,330,0,2856.085693,0.949000001,881.5079346,1
3.0416E+12,3041600204,3,1,6393.286621,2.420000076,3,0,0,4148.733215,395,0,4543.733398,0.949000001,1877.575684,1
3.0416E+12,3041600204,3,1,6393.286621,2.75,4,0,0,7091.5,384,0,7475.5,0.949000001,2718.363525,2
3.0501E+12,3050101504,3,1,5194.046875,4.070000172,6,0,0,11830.63306,2519,0,14349.63281,0.949000001,3525.708252,3
3.0501E+12,3050101504,3,1,961.8605347,0.74000001,1,0,0,3006.579712,2392,0,5398.57959,0.949000001,7295.37793,5
3.0501E+12,3050101504,3,1,5194.046875,5.940000057,7,0,0,10523,2386,0,12909,0.949000001,2173.232422,1
3.0501E+12,3050101504,3,1,5194.046875,2.870000124,4,0,0,9252.579712,3709,0,12961.58008,0.949000001,4516.22998,4
3.0501E+12,3050101504,3,1,5194.046875,5.71999979,7,0,0,10954.13901,2233,200,13387.13867,0.949000001,2340.408936,2
3.0501E+12,3050101504,3,1,5194.046875,3.620000124,5,0,0,5788.579655,3632,220,9640.580078,0.949000001,2663.143555,2
3.0501E+12,3050101504,3,1,5194.046875,4.840000153,6,0,0,6808.399998,3090,250,10148.40039,0.949000001,2096.776855,1
3.0501E+12,3050101504,3,1,5194.046875,2.910000086,4,0,0,10326.4,2132,181,12639.40039,0.949000001,4343.436523,4
3.0501E+12,3050101504,3,1,5194.046875,7.940000057,9,0,0,12671.82227,3831,390,16892.82227,0.949000001,2127.55957,1
3.0501E+12,3050101504,3,1,961.8605347,2.200000048,3,0,0,2548,1252,0,3800,0.949000001,1727.272705,1
3.0501E+12,3050101504,3,1,5194.046875,3.639999866,4,0,0,7170.799999,2266,360,9796.799805,0.949000001,2691.428711,2
3.0501E+12,3050101504,3,1,5194.046875,3.539999962,5,0,0,9915.562317,2296,0,12211.5625,0.949000001,3449.593994,3
3.0504E+12,3050400305,3,1,5232.934082,4.170000076,6,0,0,4581.719971,2226,30,6837.719727,0.949000001,1639.740967,1
3.0504E+12,3050400305,3,1,1292.08252,0.74000001,1,0,0,1528.731903,64,0,1592.731934,0.949000001,2152.340332,1
3.0504E+12,3050400305,3,1,5232.934082,2.420000076,3,0,0,7147.199951,601,0,7748.200195,0.949000001,3201.735596,3
3.0504E+12,3050400305,3,1,5232.934082,0.74000001,1,0,0,1310.400036,3,0,1313.400024,0.949000001,1774.864868,1
3.0504E+12,3050400305,3,1,5232.934082,5.21999979,6,0,0,7321.599976,1053,70,8444.599609,0.949000001,1617.739502,1
3.0504E+12,3050400305,3,1,5232.934082,1.659999967,2,0,0,4414.087143,1187,0,5601.086914,0.949000001,3374.148926,3
3.0504E+12,3050400305,3,1,5232.934082,1.839999914,2,0,0,8839.732803,1047,0,9886.732422,0.949000001,5373.224609,4
3.0504E+12,3050400305,3,1,5232.934082,2.130000114,3,0,0,90676.5722,535,0,91211.57031,0.949000001,42822.33203,5
3.0504E+12,3050400305,3,1,5232.934082,4.639999866,5,0,0,6797.600014,2676,85,9558.599609,0.949000001,2060.042969,1
3.0504E+12,3050400305,3,1,5232.934082,4.039999962,5,0,0,151582.5468,871,86,152539.5469,0.949000001,37757.3125,5
3.0504E+12,3050400305,3,1,5232.934082,2.639999866,3,0,0,4631.69928,744,0,5375.699219,0.949000001,2036.249756,1
3.0504E+12,3050400305,3,1,1292.08252,1.039999962,1,0,0,8994.561951,3212,0,12206.56152,0.949000001,11737.0791,5
3.0507E+12,3050701204,3,1,4133.907227,2.340000153,3,0,0,5096,1853,0,6949,0.949000001,2969.657959,2
3.0507E+12,3050701204,3,1,4133.907227,5.5,6,0,0,16943.33325,3144,30,20117.33398,0.949000001,3657.697021,3
3.0507E+12,3050701204,3,1,4133.907227,2.279999971,3,0,0,5252,2190,0,7442,0.949000001,3264.035156,3
3.0507E+12,3050701204,3,1,244.4784088,0.74000001,1,0,0,1690,0,0,1690,0.949000001,2283.783691,2
3.0507E+12,3050701204,3,1,4133.907227,3.799999952,5,0,0,9724,3446,80,13250,0.949000001,3486.842041,3
3.0507E+12,3050701204,3,1,4133.907227,4.319999695,5,0,0,8398,1640,0,10038,0.949000001,2323.611328,2
3.0507E+12,3050701204,3,1,4133.907227,7.039999962,8,0,0,17814.25452,3966,360,22140.25391,0.949000001,3144.922363,3
3.0507E+12,3050701204,3,1,4133.907227,4.859999657,5,0,0,10452,4069,0,14521,0.949000001,2987.860352,2
3.0507E+12,3050701204,3,1,4133.907227,2.440000057,3,0,0,9216.133331,1450,0,10666.13379,0.949000001,4371.366211,4
3.0507E+12,3050701204,3,1,4133.907227,2.879999876,3,0,0,7432.927246,1789,0,9221.927734,0.949000001,3202.05835,3
3.0507E+12,3050701204,3,1,4133.907227,5.320000172,7,0,0,9700.363647,3001,126,12827.36328,0.949000001,2411.158447,2
3.0507E+12,3050701204,3,1,4133.907227,3.019999981,4,0,0,7236.509033,1139,27,8402.508789,0.949000001,2782.287598,2
3.0509E+12,3050900104,3,0,854.8777466,4.659999847,6,0,0,16276,8652,584,25512,0.949000001,5474.678223,4
3.0509E+12,3050900104,3,0,854.8777466,2.519999981,3,0,0,7956,1842,132,9930,0.949000001,3940.476318,3
3.0509E+12,3050900104,3,0,854.8777466,1.129999995,2,0,0,9932,1740,0,11672,0.949000001,10329.20313,5
3.0509E+12,3050900104,3,0,854.8777466,1.139999986,1,0,0,10140,4728,0,14868,0.949000001,13042.10547,5
3.0509E+12,3050900104,3,0,854.8777466,0.800000012,1,0,0,15725.6665,9347,0,25072.66602,0.949000001,31340.83203,5
3.0509E+12,3050900104,3,0,854.8777466,1.660000086,2,0,0,25413.81836,6462,3330,35205.82031,0.949000001,21208.32422,5
3.0509E+12,3050900104,3,0,854.8777466,2.879999876,3,0,0,21190.00003,5079,492,26761,0.949000001,9292.014648,5
3.0509E+12,3050900104,3,0,854.8777466,1.960000038,2,0,0,10816,3650,0,14466,0.949000001,7380.612305,5
3.0509E+12,3050900104,3,0,854.8777466,1.039999962,1,0,0,9672,3190,0,12862,0.949000001,12367.30859,5
3.0509E+12,3050900104,3,0,854.8777466,3.380000114,4,0,0,17544.80005,5280,441,23265.80078,0.949000001,6883.372559,5
3.0509E+12,3050900104,3,0,854.8777466,2.659999847,3,0,0,17784,8078,0,25862,0.949000001,9722.556641,5
3.0509E+12,3050900104,3,0,854.8777466,2.140000105,3,0,0,8788,4046,333,13167,0.949000001,6152.803223,5
3.0511E+12,3051100307,3,1,3260.21875,3.799999952,4,0,0,11518.06989,2849,52,14419.07031,0.949000001,3794.492188,3
3.0511E+12,3051100307,3,1,3260.21875,2.170000076,3,0,0,5824.259888,7183,0,13007.25977,0.949000001,5994.128906,4
3.0511E+12,3051100307,3,1,3260.21875,2.769999981,4,0,0,8961.549072,4711,0,13672.54883,0.949000001,4935.938477,4
3.0511E+12,3051100307,3,1,3260.21875,1,1,0,0,3211.928589,742,0,3953.928711,0.949000001,3953.928711,3
3.0511E+12,3051100307,3,1,3260.21875,4.380000114,5,1,0,,,,,0.949000001,,
3.0511E+12,3051100307,3,1,3260.21875,2.160000086,3,0,0,3909.929688,406,0,4315.929688,0.949000001,1998.115479,1
3.0511E+12,3051100307,3,1,2507.860596,1.420000076,2,0,0,2926.94989,1112,0,4038.949951,0.949000001,2844.330811,2
3.0511E+12,3051100307,3,1,3260.21875,2.539999962,3,0,0,5413.534363,3764,0,9177.53418,0.949000001,3613.202393,3
3.0511E+12,3051100307,3,1,3260.21875,5.259999752,6,0,0,8244.649719,2865,96,11205.64941,0.949000001,2130.351807,1
3.0511E+12,3051100307,3,1,3260.21875,4.960000038,6,0,0,33607.01196,2752,157,36516.01172,0.949000001,7362.099121,5
3.0511E+12,3051100307,3,1,3260.21875,2.920000076,4,0,0,2759.28717,1029,0,3788.287109,0.949000001,1297.358521,1
3.0511E+12,3051100307,3,1,2507.860596,0.800000012,1,0,0,2116.251434,227,0,2343.251465,0.949000001,2929.064209,2
3.0513E+12,3051300702,3,1,3222.395264,5.460000038,6,0,0,12556.0376,2285,25,14866.03711,0.949000001,2722.717285,2
3.0513E+12,3051300702,3,1,3222.395264,4.779999733,6,0,0,9110.647461,2261,24,11395.64746,0.949000001,2384.026855,2
3.0513E+12,3051300702,3,1,3222.395264,4.400000095,5,0,0,14666.73398,4383,0,19049.73438,0.949000001,4329.484863,4
3.0513E+12,3051300702,3,1,3222.395264,7.800000191,10,0,0,10424.40009,4662,0,15086.40039,0.949000001,1934.153809,1
3.0513E+12,3051300702,3,1,3222.395264,3,4,0,0,6416.799805,3841,0,10257.7998,0.949000001,3419.266602,3
3.0513E+12,3051300702,3,1,3222.395264,2.690000057,4,0,0,3739.320007,787,0,4526.320313,0.949000001,1682.646973,1
3.0513E+12,3051300702,3,1,3222.395264,7.900000095,9,0,0,16683.42029,2729,52,19464.41992,0.949000001,2463.850586,2
3.0513E+12,3051300702,3,1,3222.395264,3.920000076,5,0,0,9940.320068,1827,0,11767.32031,0.949000001,3001.867432,2
3.0513E+12,3051300702,3,1,3222.395264,3.039999962,4,0,0,6338.799927,1902,253,8493.799805,0.949000001,2794.013184,2
3.0513E+12,3051300702,3,1,3222.395264,2.910000086,4,0,0,12180.00964,1986,0,14166.00977,0.949000001,4868.044434,4
3.0513E+12,3051300702,3,1,3222.395264,1.039999962,1,0,0,607.5999826,677,0,1284.599976,0.949000001,1235.192383,1
3.0513E+12,3051300702,3,1,3222.395264,6.119999886,7,0,0,11318.06964,3548,219,15085.06934,0.949000001,2464.880615,2
3.0515E+12,3051500703,3,1,4100.652344,1.440000057,2,0,0,4035.744848,2832,0,6867.745117,0.949000001,4769.26709,4
3.0515E+12,3051500703,3,1,4100.652344,4.119999886,5,0,0,8577.889832,4301,251,13129.88965,0.949000001,3186.866455,3
3.0515E+12,3051500703,3,1,4100.652344,4.099999905,5,0,0,22182.22485,7430,195,29807.22461,0.949000001,7270.055176,5
3.0515E+12,3051500703,3,1,4100.652344,3.440000057,4,0,0,6636.240112,2461,44,9141.240234,0.949000001,2657.337158,2
3.0515E+12,3051500703,3,1,1717.550659,1.039999962,1,0,0,3484,2990,0,6474,0.949000001,6225,5
3.0515E+12,3051500703,3,1,4100.652344,1.839999914,2,0,0,5772,6902,0,12674,0.949000001,6888.043945,5
3.0515E+12,3051500703,3,1,1717.550659,0.800000012,1,0,0,3952,2878,0,6830,0.949000001,8537.5,5
3.0515E+12,3051500703,3,1,4100.652344,4.289999962,6,0,0,8371.999939,1486,30,9888,0.949000001,2304.89502,2
3.0515E+12,3051500703,3,1,4100.652344,1.899999976,2,0,0,4865.183685,2078,0,6943.183594,0.949000001,3654.307129,3
3.0515E+12,3051500703,3,1,4100.652344,1.859999895,2,0,0,8493.333008,1723,0,10216.33301,0.949000001,5492.652344,4
3.0515E+12,3051500703,3,1,4100.652344,6.239999771,7,0,0,8840.854309,5860,204,14904.85449,0.949000001,2388.598633,2
3.0515E+12,3051500703,3,1,4100.652344,5.039999962,6,0,0,8768.759766,3371,178,12317.75977,0.949000001,2444,2
3.0521E+12,3052100808,3,1,5709.074707,2.639999866,3,0,0,7552.999947,846,0,8399,0.949000001,3181.439453,3
3.0521E+12,3052100808,3,1,5709.074707,0.74000001,1,0,0,3710.199999,0,0,3710.199951,0.949000001,5013.783691,4
3.0521E+12,3052100808,3,1,5709.074707,6.460000038,9,0,0,10861.66991,1571,32,12464.66992,0.949000001,1929.515503,1
3.0521E+12,3052100808,3,1,2079.464355,0.839999974,1,0,0,1931.6,0,0,1931.599976,0.949000001,2299.523926,2
3.0521E+12,3052100808,3,1,5709.074707,5.71999979,6,0,0,17356.31885,1930,45,19331.31836,0.949000001,3379.601318,3
3.0521E+12,3052100808,3,1,5709.074707,3.24000001,4,0,0,7540.37146,2717,20,10277.37109,0.949000001,3172.028076,3
3.0521E+12,3052100808,3,1,5709.074707,2.179999828,2,0,0,5221.162842,315,0,5536.163086,0.949000001,2539.524658,2
3.0521E+12,3052100808,3,1,5709.074707,5.210000038,7,0,0,5951.196411,1504,25,7480.196289,0.949000001,1435.738281,1
3.0521E+12,3052100808,3,1,2079.464355,0.74000001,1,0,0,2363.523804,11,0,2374.523926,0.949000001,3208.816162,3
3.0521E+12,3052100808,3,1,5709.074707,0.74000001,1,0,0,2443.624474,0,0,2443.624512,0.949000001,3302.195313,3
3.0521E+12,3052100808,3,1,5709.074707,6.699999809,8,0,0,14594.26199,7032,150,21776.26172,0.949000001,3250.188477,3
3.0521E+12,3052100808,3,1,5709.074707,3.75,5,0,0,7846.799995,892,0,8738.799805,0.949000001,2330.34668,2
3.0602E+12,3060202603,3,1,7122.654297,6.420000076,7,0,0,11681.01166,2226,650,14557.01172,0.949000001,2267.447266,2
3.0602E+12,3060202603,3,1,7122.654297,2.380000114,3,0,0,4301.982471,792,0,5093.982422,0.949000001,2140.328613,1
3.0602E+12,3060202603,3,1,7122.654297,4.260000229,5,0,0,18369.22595,1697,0,20066.22656,0.949000001,4710.381348,4
3.0602E+12,3060202603,3,1,477.7389832,2.319999933,3,0,0,2604.084595,554,0,3158.084473,0.949000001,1361.243286,1
3.0602E+12,3060202603,3,1,7122.654297,4,5,0,0,8094.408813,1903,0,9997.408203,0.949000001,2499.352051,2
3.0602E+12,3060202603,3,1,7122.654297,2.380000114,3,0,0,3528.331055,1914,0,5442.331055,0.949000001,2286.693604,2
3.0602E+12,3060202603,3,1,7122.654297,5.079999924,6,0,0,26337.31415,8893,333,35563.3125,0.949000001,7000.652344,5
3.0602E+12,3060202603,3,1,7122.654297,5.079999924,6,1,0,,,,,0.949000001,,
3.0602E+12,3060202603,3,1,7122.654297,5.639999866,6,0,0,29613.13391,1504,35,31152.13477,0.949000001,5523.428223,4
3.0602E+12,3060202603,3,1,7122.654297,4.21999979,5,0,0,5686.729017,615,67,6368.729004,0.949000001,1509.177612,1
3.0602E+12,3060202603,3,1,7122.654297,5.380000114,6,0,0,10268.98425,823,65,11156.98438,0.949000001,2073.788818,1
3.0602E+12,3060202603,3,1,7122.654297,5.720000267,7,0,0,13576.65588,1877,213,15666.65625,0.949000001,2738.925781,2
3.0604E+12,3060402001,3,1,5867.815918,7.559999943,9,0,0,15531.65759,1966,261,17758.65625,0.949000001,2349.028564,2
3.0604E+12,3060402001,3,1,5867.815918,1.039999962,1,0,0,3446.874939,200,0,3646.875,0.949000001,3506.610596,3
3.0604E+12,3060402001,3,1,5867.815918,4.71999979,6,0,0,43322.21387,647,68,44037.21484,0.949000001,9329.918945,5
3.0604E+12,3060402001,3,1,5867.815918,3.599999905,4,0,0,4236.234985,1067,64,5367.234863,0.949000001,1490.89856,1
3.0604E+12,3060402001,3,1,5867.815918,1.819999933,2,0,0,7470.166992,482,0,7952.166992,0.949000001,4369.322754,4
3.0604E+12,3060402001,3,1,5867.815918,7.239999771,8,0,0,12820.83167,625,156,13601.83203,0.949000001,1878.706177,1
3.0604E+12,3060402001,3,1,5867.815918,3.180000067,4,0,0,5699.114063,1565,25,7289.114258,0.949000001,2292.174316,2
3.0604E+12,3060402001,3,1,5867.815918,6.859999657,8,0,0,7535.497559,926,135,8596.498047,0.949000001,1253.133911,1
3.0604E+12,3060402001,3,1,5867.815918,6.460000038,7,0,0,9270.487305,899,56,10225.4873,0.949000001,1582.892822,1
3.0604E+12,3060402001,3,1,5867.815918,2.539999962,3,0,0,2854.22879,1317,0,4171.228516,0.949000001,1642.215942,1
3.0604E+12,3060402001,3,1,5867.815918,5.880000114,7,0,0,9442.261963,2378,170,11990.26172,0.949000001,2039.160156,1
3.0604E+12,3060402001,3,1,5867.815918,6.539999962,8,0,0,3820.869239,1494,123,5437.869141,0.949000001,831.4784546,1
3.0606E+12,3060602103,3,1,6681.539551,0.74000001,1,0,0,5483.030518,300,0,5783.030273,0.949000001,7814.905762,5
3.0606E+12,3060602103,3,1,6681.539551,2.440000057,3,0,0,8774.434082,1464,253,10491.43359,0.949000001,4299.767578,4
3.0606E+12,3060602103,3,1,1199.250732,1.599999905,2,0,0,3692,372,0,4064,0.949000001,2540.000244,2
3.0606E+12,3060602103,3,1,6681.539551,3.710000038,5,0,0,14805.4949,1499,16,16320.49512,0.949000001,4399.055176,4
3.0606E+12,3060602103,3,1,6681.539551,6.579999924,8,0,0,11056.14563,3492,843,15391.14551,0.949000001,2339.079834,2
3.0606E+12,3060602103,3,1,6681.539551,5.279999733,6,0,0,25028.3916,4157,120,29305.39063,0.949000001,5550.263672,4
3.0606E+12,3060602103,3,1,6681.539551,1.659999967,2,0,0,6802.956543,1134,0,7936.956543,0.949000001,4781.299316,4
3.0606E+12,3060602103,3,1,1199.250732,1,1,0,0,3744,186,0,3930,0.949000001,3930,3
3.0606E+12,3060602103,3,1,6681.539551,8.819999695,10,0,0,5152.915248,2767,332,8251.915039,0.949000001,935.5913086,1
3.0606E+12,3060602103,3,1,6681.539551,6.639999866,8,0,0,45375.65137,5315,73,50763.65234,0.949000001,7645.128418,5
3.0606E+12,3060602103,3,1,6681.539551,3.200000048,4,0,0,8693.043457,571,0,9264.042969,0.949000001,2895.013428,2
3.0606E+12,3060602103,3,1,6681.539551,4.21999979,5,0,0,15690.43408,1693,0,17383.43359,0.949000001,4119.297363,3
3.0609E+12,3060901807,3,1,7929.958984,4.539999962,6,0,0,8912.347656,976,20,9908.347656,0.949000001,2182.455566,1
3.0609E+12,3060901807,3,1,7929.958984,5.559999943,7,0,0,8555.049377,7057,48,15660.0498,0.949000001,2816.555664,2
3.0609E+12,3060901807,3,1,5251.628418,3.220000029,4,0,0,11555.23657,6545,160,18260.23633,0.949000001,5670.880859,4
3.0609E+12,3060901807,3,1,7929.958984,2.5,3,0,0,14577.33337,5281,30,19888.33203,0.949000001,7955.333008,5
3.0609E+12,3060901807,3,1,7929.958984,2.400000095,3,0,0,9255.253906,659,100,10014.25391,0.949000001,4172.605469,3
