"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs10b2q07_a","cs10b2q07_b","cs10b2q07_c","cs10b2q07_d","cs10b2q07_e1","cs10b2q07_e2","cs10b2q07_f1","cs10b2q07_f2"
"03030302404",1,3,3,3,8,88,24,4,,31,"SHEKM",12,1,,42,
"03030302404",1,3,3,3,8,88,24,4,,32,"LITR",32,1,,16,
"03030302404",1,3,3,3,8,88,24,4,,33,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,34,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,35,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,36,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,37,"KUTRE",4,1,,0,50
"03030302404",1,3,3,3,8,88,24,4,,38,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,39,"GUZO",17,1,,20,
"03030302404",1,3,3,3,8,88,24,4,,40,"KUTRE",4,1,,130,
"03030302404",1,3,3,3,8,88,24,4,,41,"KUTRE",4,1,,20,
"03030302404",1,3,3,3,8,88,24,4,,42,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,43,,,,,,
"03030302404",1,3,3,3,8,88,24,4,,44,"KUTRE",4,1,,110,
"03030400906",1,3,3,4,8,88,9,6,,1,"G.",1,3210,290,,
"03030400906",1,3,3,4,8,88,9,6,,2,"G.",1,2800,250,,
"03030400906",1,3,3,4,8,88,9,6,,3,"G.",1,1720,150,,
"03030400906",1,3,3,4,8,88,9,6,,4,"G.",1,2200,150,,
"03030400906",1,3,3,4,8,88,9,6,,5,"G.",1,2260,150,,
"03030400906",1,3,3,4,8,88,9,6,,6,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,7,"G.",1,299,,32,
"03030400906",1,3,3,4,8,88,9,6,,8,"G.",1,2740,330,,
"03030400906",1,3,3,4,8,88,9,6,,9,"G.",1,3000,340,,
"03030400906",1,3,3,4,8,88,9,6,,10,"G.",1,2790,400,,
"03030400906",1,3,3,4,8,88,9,6,,11,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,12,"G.",1,2260,270,,
"03030400906",1,3,3,4,8,88,9,6,,13,"G.",1,2230,260,,
"03030400906",1,3,3,4,8,88,9,6,,14,"G.",1,2200,260,,
"03030400906",1,3,3,4,8,88,9,6,,15,"G.",1,1000,120,,
"03030400906",1,3,3,4,8,88,9,6,,16,"G.",1,2100,140,,
"03030400906",1,3,3,4,8,88,9,6,,17,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,19,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,20,"KUTR",4,20,,30,
"03030400906",1,3,3,4,8,88,9,6,,21,"G.",1,1000,200,,
"03030400906",1,3,3,4,8,88,9,6,,22,"G.",1,1000,300,,
"03030400906",1,3,3,4,8,88,9,6,,23,"G.",1,1000,900,,
"03030400906",1,3,3,4,8,88,9,6,,24,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,25,"G.",1,25,,2,
"03030400906",1,3,3,4,8,88,9,6,,26,"G.",1,90,,6,
"03030400906",1,3,3,4,8,88,9,6,,27,"SATN",7,2,,1,
"03030400906",1,3,3,4,8,88,9,6,,28,"TEND",6,1,,11,
"03030400906",1,3,3,4,8,88,9,6,,29,"KUTR",4,1,,2,
"03030400906",1,3,3,4,8,88,9,6,,30,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,31,"SHEKM",12,1,,35,
"03030400906",1,3,3,4,8,88,9,6,,32,"LITR",32,1,,20,
"03030400906",1,3,3,4,8,88,9,6,,33,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,34,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,35,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,36,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,37,"KUTR",4,20,,10,
"03030400906",1,3,3,4,8,88,9,6,,38,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,39,"GUZO",17,1,,40,
"03030400906",1,3,3,4,8,88,9,6,,40,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,41,"KUTR",4,1,,13,
"03030400906",1,3,3,4,8,88,9,6,,42,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,43,,,,,,
"03030400906",1,3,3,4,8,88,9,6,,44,"KUTR",4,1,,95,
"03030501101",1,3,3,5,8,88,11,1,,1,,20,3,,37,
"03030501101",1,3,3,5,8,88,11,1,,2,,1,279,,21,
"03030501101",1,3,3,5,8,88,11,1,,3,,1,189,,17,
"03030501101",1,3,3,5,8,88,11,1,,4,,20,3,,16,
"03030501101",1,3,3,5,8,88,11,1,,5,,1,278,,17,
"03030501101",1,3,3,5,8,88,11,1,,6,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,7,,1,287,,34,
"03030501101",1,3,3,5,8,88,11,1,,8,,1,302,,35,
"03030501101",1,3,3,5,8,88,11,1,,9,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,10,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,11,,1,253,,26,
"03030501101",1,3,3,5,8,88,11,1,,12,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,13,,1,279,,20,
"03030501101",1,3,3,5,8,88,11,1,,14,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,15,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,16,,1,370,,8,
"03030501101",1,3,3,5,8,88,11,1,,17,,1,430,,1,40
"03030501101",1,3,3,5,8,88,11,1,,19,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,20,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,21,,,,,,
"03030501101",1,3,3,5,8,88,11,1,,22,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,1,"K.G",1,2020,230,,
"03030701002",1,3,3,7,8,88,10,2,,2,"K.G",1,1400,120,,
"03030701002",1,3,3,7,8,88,10,2,,3,"K.G",1,1650,120,,
"03030701002",1,3,3,7,8,88,10,2,,4,"K.G",1,1270,700,,
"03030701002",1,3,3,7,8,88,10,2,,5,"K.G",1,1280,800,,
"03030701002",1,3,3,7,8,88,10,2,,6,"K.G",1,1380,120,,
"03030701002",1,3,3,7,8,88,10,2,,7,"K.G",1,1290,150,,
"03030701002",1,3,3,7,8,88,10,2,,8,"K.G",1,1360,170,,
"03030701002",1,3,3,7,8,88,10,2,,9,"K.G",1,1250,160,,
"03030701002",1,3,3,7,8,88,10,2,,10,"K.G",1,1430,200,,
"03030701002",1,3,3,7,8,88,10,2,,11,"K.G",1,1350,100,,
"03030701002",1,3,3,7,8,88,10,2,,12,"K.G",1,260,,4,50
"03030701002",1,3,3,7,8,88,10,2,,13,"K.G",1,300,,5,0
"03030701002",1,3,3,7,8,88,10,2,,14,"K.G",1,1000,110,,
"03030701002",1,3,3,7,8,88,10,2,,15,"K.G",1,860,,4,0
"03030701002",1,3,3,7,8,88,10,2,,16,"K.G",1,640,,3,0
"03030701002",1,3,3,7,8,88,10,2,,17,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,19,"LITER",32,1,,6,0
"03030701002",1,3,3,7,8,88,10,2,,20,"NUMBER",4,1,,1,50
"03030701002",1,3,3,7,8,88,10,2,,21,"K.G",1,1000,150,,
"03030701002",1,3,3,7,8,88,10,2,,22,"K.G",1,500,,1,25
"03030701002",1,3,3,7,8,88,10,2,,23,"K.G",1,300,,31,0
"03030701002",1,3,3,7,8,88,10,2,,24,"K.G",1,390,,20,0
"03030701002",1,3,3,7,8,88,10,2,,25,"K.G",1,200,,8,0
"03030701002",1,3,3,7,8,88,10,2,,26,"K.G",1,80,,6,50
"03030701002",1,3,3,7,8,88,10,2,,27,"SATINE",7,1,,0,50
"03030701002",1,3,3,7,8,88,10,2,,28,"TINED",6,1,,10,0
"03030701002",1,3,3,7,8,88,10,2,,29,"NUMBER",1,1,,3,
"03030701002",1,3,3,7,8,88,10,2,,30,"K.G",1,610,,3,
"03030701002",1,3,3,7,8,88,10,2,,31,"SHKEM",12,1,,35,
"03030701002",1,3,3,7,8,88,10,2,,32,"LTIRE",32,1,,16,
"03030701002",1,3,3,7,8,88,10,2,,33,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,34,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,35,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,36,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,37,"NUMBER",4,2,,1,
"03030701002",1,3,3,7,8,88,10,2,,38,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,39,"GUZO",17,1,,10,
"03030701002",1,3,3,7,8,88,10,2,,40,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,41,"NUMBER",4,1,,20,
"03030701002",1,3,3,7,8,88,10,2,,42,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,43,,,,,,
"03030701002",1,3,3,7,8,88,10,2,,44,"NUMBER",4,1,,125,
"03030801617",1,3,3,8,8,88,16,17,,1,"GERME",1,1340,,13,0
"03030801617",1,3,3,8,8,88,16,17,,2,"GERME",1,1200,,11,0
"03030801617",1,3,3,8,8,88,16,17,,3,"GERME",,,,,
"03030801617",1,3,3,8,8,88,16,17,,4,"GERME",1,1210,,7,0
"03030801617",1,3,3,8,8,88,16,17,,5,"GERME",1,1190,,6,0
"03030801617",1,3,3,8,8,88,16,17,,6,"GERME",1,1190,,12,0
"03030801617",1,3,3,8,8,88,16,17,,7,"GERME",1,1330,,17,0
"03030801617",1,3,3,8,8,88,16,17,,8,"GERME",1,1280,,15,0
"03030801617",1,3,3,8,8,88,16,17,,9,"GERME",1,1350,,19,0
"03030801617",1,3,3,8,8,88,16,17,,10,"GERME",1,1360,,20,0
"03030801617",1,3,3,8,8,88,16,17,,11,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,12,"GERME",1,900,,16,0
"03030801617",1,3,3,8,8,88,16,17,,13,"GERME",1,1060,,15,0
"03030801617",1,3,3,8,8,88,16,17,,14,"GERME",1,300,,4,0
"03030801617",1,3,3,8,8,88,16,17,,15,"GERME",1,1000,,12,0
"03030801617",1,3,3,8,8,88,16,17,,16,"GERME",1,830,,4,0
"03030801617",1,3,3,8,8,88,16,17,,17,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,19,"SESE",3,1000,,7,0
"03030801617",1,3,3,8,8,88,16,17,,20,"NUMBER",4,2,,3,0
"03030801617",1,3,3,8,8,88,16,17,,21,"GERME",1,350,,6,0
"03030801617",1,3,3,8,8,88,16,17,,22,"GERME",1,400,,1,25
"03030801617",1,3,3,8,8,88,16,17,,23,"GERME",1,240,,27,0
"03030801617",1,3,3,8,8,88,16,17,,24,"GERME",1,50,,20,0
"03030801617",1,3,3,8,8,88,16,17,,25,"GERME",1,100,,2,50
"03030801617",1,3,3,8,8,88,16,17,,26,"GERME",1,80,,6,0
"03030801617",1,3,3,8,8,88,16,17,,27,"GERME",7,1,,0,50
"03030801617",1,3,3,8,8,88,16,17,,28,"NUMBER",4,1,,5,0
"03030801617",1,3,3,8,8,88,16,17,,29,"NUMBER",4,1,,2,0
"03030801617",1,3,3,8,8,88,16,17,,30,"GERME",1,,,,
"03030801617",1,3,3,8,8,88,16,17,,31,"SEKEMO",12,1,,35,0
"03030801617",1,3,3,8,8,88,16,17,,32,"SESLE",3,,,1000,
"03030801617",1,3,3,8,8,88,16,17,,33,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,34,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,35,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,36,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,37,"NUMBER",4,2,,1,0
"03030801617",1,3,3,8,8,88,16,17,,38,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,39,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,40,"NUMBER",4,1,,200,
"03030801617",1,3,3,8,8,88,16,17,,41,"NUMBER",4,1,,25,0
"03030801617",1,3,3,8,8,88,16,17,,42,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,43,,,,,,
"03030801617",1,3,3,8,8,88,16,17,,44,"NUMBER",4,1,,90,
"03031001701",1,3,3,10,8,88,17,1,,1,"GERAME",1,2960,280,,
"03031001701",1,3,3,10,8,88,17,1,,2,"GRAME",1,2820,260,,
"03031001701",1,3,3,10,8,88,17,1,,3,"GERAME",1,2020,200,,
"03031001701",1,3,3,10,8,88,17,1,,4,"KILO",20,3,,16,
"03031001701",1,3,3,10,8,88,17,1,,5,"GERAME",1,2960,180,,
"03031001701",1,3,3,10,8,88,17,1,,6,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,7,"GERAME",1,2890,320,,
"03031001701",1,3,3,10,8,88,17,1,,8,"GERAME",1,3020,300,,
"03031001701",1,3,3,10,8,88,17,1,,9,"K.G",20,3,,35,
"03031001701",1,3,3,10,8,88,17,1,,10,"K.G",20,3,,36,
"03031001701",1,3,3,10,8,88,17,1,,11,"K.G",20,3,,17,50
"03031001701",1,3,3,10,8,88,17,1,,12,"K.G",20,1,,12,
"03031001701",1,3,3,10,8,88,17,1,,13,"K.G",20,1,,12,
"03031001701",1,3,3,10,8,88,17,1,,14,"K.G",20,1,500,28,
"03031001701",1,3,3,10,8,88,17,1,,15,"NUMBER",4,1,,1,50
"03031001701",1,3,3,10,8,88,17,1,,16,"K.G",20,1,,13,50
"03031001701",1,3,3,10,8,88,17,1,,17,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,19,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,20,"NUMBER",4,1,,1,50
"03031001701",1,3,3,10,8,88,17,1,,21,"K.G",20,1,,16,50
"03031001701",1,3,3,10,8,88,17,1,,22,"K.G",20,1,,5,
"03031001701",1,3,3,10,8,88,17,1,,23,"K.G",20,1,,104,
"03031001701",1,3,3,10,8,88,17,1,,24,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,25,"GERAME",1,100,,3,
"03031001701",1,3,3,10,8,88,17,1,,26,"NUMBER",4,1,,5,
"03031001701",1,3,3,10,8,88,17,1,,27,"NUMBER",4,1,,50,
"03031001701",1,3,3,10,8,88,17,1,,28,"NUMBER",4,1,,4,
"03031001701",1,3,3,10,8,88,17,1,,29,"NUMBER",4,1,,5,
"03031001701",1,3,3,10,8,88,17,1,,30,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,31,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,32,"LITERE",32,1,,22,
"03031001701",1,3,3,10,8,88,17,1,,33,"K.G",20,3,,25,
"03031001701",1,3,3,10,8,88,17,1,,34,"LITER",32,,,,
"03031001701",1,3,3,10,8,88,17,1,,35,"LITER",32,,,,
"03031001701",1,3,3,10,8,88,17,1,,36,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,37,"NUMBER",4,1,,50,
"03031001701",1,3,3,10,8,88,17,1,,38,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,39,"SERVICE",21,1,,10,
"03031001701",1,3,3,10,8,88,17,1,,40,"NUMBER",4,1,,60,
"03031001701",1,3,3,10,8,88,17,1,,41,"NUMBER",4,1,,35,
"03031001701",1,3,3,10,8,88,17,1,,42,"NUMBER",4,1,,20,
"03031001701",1,3,3,10,8,88,17,1,,43,,,,,,
"03031001701",1,3,3,10,8,88,17,1,,44,"NUMBER",4,1,,100,
"03040301401",1,3,4,3,8,88,14,1,,1,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,2,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,3,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,4,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,5,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,6,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,7,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,8,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,9,"K.G",20,1,,24,
"03040301401",1,3,4,3,8,88,14,1,,10,"K.G",20,1,,29,
"03040301401",1,3,4,3,8,88,14,1,,11,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,12,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,13,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,14,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,15,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,16,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,17,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,19,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,20,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,21,"K.G",20,1,,18,
"03040301401",1,3,4,3,8,88,14,1,,22,"K.G",20,1,,5,
"03040301401",1,3,4,3,8,88,14,1,,23,"K.G",20,1,,120,
"03040301401",1,3,4,3,8,88,14,1,,24,"TEQELE",11,1,,30,
"03040301401",1,3,4,3,8,88,14,1,,25,"K.G",1,50,,2,75
"03040301401",1,3,4,3,8,88,14,1,,26,"K.G",1,80,,6,25
"03040301401",1,3,4,3,8,88,14,1,,27,"SATINE",7,1,,0,50
"03040301401",1,3,4,3,8,88,14,1,,28,"TENED",6,1,,11,
"03040301401",1,3,4,3,8,88,14,1,,29,"NUMBER",4,1,,2,
"03040301401",1,3,4,3,8,88,14,1,,30,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,31,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,32,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,33,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,34,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,35,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,36,,,,,,
"03040301401",1,3,4,3,8,88,14,1,,37,"NUMBER",4,1,,0,50
"03040600801",1,3,4,6,8,88,8,1,,1,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,2,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,3,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,4,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,5,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,6,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,7,"K.G",20,1,,14,
"03040600801",1,3,4,6,8,88,8,1,,8,"K.G",20,1,,13,
"03040600801",1,3,4,6,8,88,8,1,,9,"K.G",20,1,,25,
"03040600801",1,3,4,6,8,88,8,1,,10,"K.G",20,1,,30,
"03040600801",1,3,4,6,8,88,8,1,,11,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,12,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,13,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,14,"K.G",20,1,,10,
"03040600801",1,3,4,6,8,88,8,1,,15,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,16,"K.G",20,1,,9,
"03040600801",1,3,4,6,8,88,8,1,,17,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,19,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,20,"NUMBER",4,1,,1,60
"03040600801",1,3,4,6,8,88,8,1,,21,"K.G",20,1,,19,
"03040600801",1,3,4,6,8,88,8,1,,22,"K.G",20,1,,4,50
"03040600801",1,3,4,6,8,88,8,1,,23,"K.G",20,1,,100,
"03040600801",1,3,4,6,8,88,8,1,,24,"TEQLE",11,1,,40,
"03040600801",1,3,4,6,8,88,8,1,,25,"K.G",1,100,,3,25
"03040600801",1,3,4,6,8,88,8,1,,26,"K.G",1,80,,6,
"03040600801",1,3,4,6,8,88,8,1,,27,"SATINE",7,1,,0,50
"03040600801",1,3,4,6,8,88,8,1,,28,"SATINE",6,1,,10,
"03040600801",1,3,4,6,8,88,8,1,,29,"NUMBER",4,1,,2,
"03040600801",1,3,4,6,8,88,8,1,,30,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,31,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,32,"LITER",32,1,,16,
"03040600801",1,3,4,6,8,88,8,1,,33,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,34,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,35,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,36,,,,,,
"03040600801",1,3,4,6,8,88,8,1,,37,"NUMBER",4,1,,0,50
"03040901203",1,3,4,9,8,88,12,3,,1,"GREAM",1,1000,,10,
"03040901203",1,3,4,9,8,88,12,3,,2,"GREAM",1,1000,,7,
"03040901203",1,3,4,9,8,88,12,3,,3,"GREAM",1,1000,,7,
"03040901203",1,3,4,9,8,88,12,3,,4,"GREAM",1,1000,,5,
"03040901203",1,3,4,9,8,88,12,3,,5,"GREAM",1,1000,,6,
"03040901203",1,3,4,9,8,88,12,3,,6,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,7,"GREAM",1,1000,,13,
"03040901203",1,3,4,9,8,88,12,3,,8,"GREAM",1,1000,,15,
"03040901203",1,3,4,9,8,88,12,3,,9,"GREAM",1,1000,,14,
"03040901203",1,3,4,9,8,88,12,3,,10,"GREAM",1,1000,,16,
"03040901203",1,3,4,9,8,88,12,3,,11,"GREAM",1,1000,,7,
"03040901203",1,3,4,9,8,88,12,3,,12,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,13,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,14,"GREAM",1,1000,,9,50
"03040901203",1,3,4,9,8,88,12,3,,15,"GREAM",1,1000,,11,
"03040901203",1,3,4,9,8,88,12,3,,16,"GREAM",1,1000,,8,
"03040901203",1,3,4,9,8,88,12,3,,17,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,19,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,20,"QUTER",4,1,,2,
"03040901203",1,3,4,9,8,88,12,3,,21,"GREAM",1,1000,,16,
"03040901203",1,3,4,9,8,88,12,3,,22,"GREAM",1,1000,,3,
"03040901203",1,3,4,9,8,88,12,3,,23,"GREAM",1,1000,,110,
"03040901203",1,3,4,9,8,88,12,3,,24,"GREAM",1,560,,55,
"03040901203",1,3,4,9,8,88,12,3,,25,"GREAM",1,200,,8,
"03040901203",1,3,4,9,8,88,12,3,,26,"GREAM",1,80,,7,
"03040901203",1,3,4,9,8,88,12,3,,27,"SATEN",7,2,,1,
"03040901203",1,3,4,9,8,88,12,3,,28,"TENDE",6,1,,10,
"03040901203",1,3,4,9,8,88,12,3,,29,"QUTER",1,1,,3,
"03040901203",1,3,4,9,8,88,12,3,,30,"GREAM",1,800,,3,50
"03040901203",1,3,4,9,8,88,12,3,,31,"SHEKEM",12,1,,45,
"03040901203",1,3,4,9,8,88,12,3,,32,"LITER",32,1,,16,
"03040901203",1,3,4,9,8,88,12,3,,33,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,34,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,35,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,36,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,37,"QUTER",4,1,,1,
"03040901203",1,3,4,9,8,88,12,3,,38,"QUTER",4,1,,28,50
"03040901203",1,3,4,9,8,88,12,3,,39,"GUZO",17,1,,10,
"03040901203",1,3,4,9,8,88,12,3,,40,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,41,"QUTER",4,1,,18,
"03040901203",1,3,4,9,8,88,12,3,,42,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,43,,,,,,
"03040901203",1,3,4,9,8,88,12,3,,44,"QUTER",4,1,,110,
"03041100903",1,3,4,11,8,88,9,3,,1,"G.",1,930,,11,
"03041100903",1,3,4,11,8,88,9,3,,2,"G.",1,840,,8,
"03041100903",1,3,4,11,8,88,9,3,,3,"G.",1,660,,5,
"03041100903",1,3,4,11,8,88,9,3,,4,"G.",1,870,,7,
"03041100903",1,3,4,11,8,88,9,3,,5,"G.",1,870,,8,
"03041100903",1,3,4,11,8,88,9,3,,6,"G.",1,930,,7,
"03041100903",1,3,4,11,8,88,9,3,,7,"G.",1,870,,9,
"03041100903",1,3,4,11,8,88,9,3,,8,"G.",1,870,,9,
"03041100903",1,3,4,11,8,88,9,3,,9,"G.",1,810,,9,
"03041100903",1,3,4,11,8,88,9,3,,10,"G.",1,840,,12,
"03041100903",1,3,4,11,8,88,9,3,,11,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,12,"G.",1,810,,15,
"03041100903",1,3,4,11,8,88,9,3,,13,"G.",1,780,,10,
"03041100903",1,3,4,11,8,88,9,3,,14,"G.",1,100,,16,
"03041100903",1,3,4,11,8,88,9,3,,15,"KUTR",4,3,,2,
"03041100903",1,3,4,11,8,88,9,3,,16,"G.",1,100,,10,
"03041100903",1,3,4,11,8,88,9,3,,17,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,19,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,20,"KUTR",4,1,,1,
"03041100903",1,3,4,11,8,88,9,3,,21,"G.",1,100,,19,
"03041100903",1,3,4,11,8,88,9,3,,22,"G.",1,360,,1,
"03041100903",1,3,4,11,8,88,9,3,,23,"G.",1,330,,18,
"03041100903",1,3,4,11,8,88,9,3,,24,"TKLE",11,1,,4,
"03041100903",1,3,4,11,8,88,9,3,,25,"G.",1,200,,8,
"03041100903",1,3,4,11,8,88,9,3,,26,"G.",1,80,,7,
"03041100903",1,3,4,11,8,88,9,3,,27,"KUTR",4,10,,5,
"03041100903",1,3,4,11,8,88,9,3,,28,"TEND",6,2,,10,
"03041100903",1,3,4,11,8,88,9,3,,29,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,30,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,31,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,32,"LITER",32,1,,22,
"03041100903",1,3,4,11,8,88,9,3,,33,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,34,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,35,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,36,,,,,,
"03041100903",1,3,4,11,8,88,9,3,,37,"KUTR",4,20,,10,
"03041200105",0,3,4,12,1,0,1,5,,1,"KILO GERAME",20,100,,1080,
"03041200105",0,3,4,12,1,0,1,5,,2,"KILO GERAME",20,100,,888,
"03041200105",0,3,4,12,1,0,1,5,,3,"KILO GERAME",20,100,,850,
"03041200105",0,3,4,12,1,0,1,5,,4,"KILO GERAME",20,100,,600,
"03041200105",0,3,4,12,1,0,1,5,,5,"KILO GERAME",20,100,,685,
"03041200105",0,3,4,12,1,0,1,5,,6,,,,,,
"03041200105",0,3,4,12,1,0,1,5,,7,"KILO GERAME",20,100,,1300,
"03041200105",0,3,4,12,1,0,1,5,,8,"KILO GERAME",20,100,,1000,
"03041200105",0,3,4,12,1,0,1,5,,9,"KILO GERAME",20,100,,1200,
"03041200105",0,3,4,12,1,0,1,5,,10,"KILO GERAME",20,100,,1400,
"03041200105",0,3,4,12,1,0,1,5,,11,,,,,,
"03041200105",0,3,4,12,1,0,1,5,,12,"KILO GERAME",20,1,,15,
"03041200105",0,3,4,12,1,0,1,5,,13,"KILO GERAME",20,1,,16,
"03041200105",0,3,4,12,1,0,1,5,,14,"KILO GERAME",20,1,,1100,
"03041200105",0,3,4,12,1,0,1,5,,15,"KILO GERAME",20,1,,12,
"03041200105",0,3,4,12,1,0,1,5,,16,"KILO GERAME",20,1,,10,
"03041200105",0,3,4,12,1,0,1,5,,17,,,,,,
"03041200105",0,3,4,12,1,0,1,5,,19,,,,,,
"03041200105",0,3,4,12,1,0,1,5,,20,"KUTERE",4,1,,2,
"03041200105",0,3,4,12,1,0,1,5,,21,"KILO GERAME",20,1,,16,
"03041200105",0,3,4,12,1,0,1,5,,22,"KILO GERAME",20,1,,3,
"03041200105",0,3,4,12,1,0,1,5,,23,"KILO GERAME",20,1,,100,
"03041200105",0,3,4,12,1,0,1,5,,24,"TEKELE",11,1,,20,
